,Log File,state_accept_epoch,state_running_time,state_running_epoch,waiting_time_to_run,spark_driver_start_time,spark_driver_start_time_epoch,spark_driver_memory_MB,spark_executor_memory_MB,memoryStore_capacity_MB,job_result,job_successfully_completed_at_time,job_successfully_completed_at_time_epoch,job_failed_at_time,job_failed_at_time_epoch,waiting_time_to_accept,successful_job_completion_time,failed_job_completion_time
776,application_1513303661803_19627_asrd.cp.big.data.services.team.log,1513684874.0, 17/12/19 12:01:19,1513684879,5, 17/12/19 12:01:09,1513684869,512.0,512.0,143.6, Job completed successfully, 17/12/19 12:01:38,1513684898,,,5,19,
777,application_1513303661803_18143_asrd.cp.big.data.services.team.log,1513641681.0, 17/12/19 00:01:26,1513641686,5, 17/12/19 00:01:17,1513641677,512.0,512.0,143.6, Job completed successfully, 17/12/19 00:01:49,1513641709,,,4,23,
778,application_1513303661803_20068_asrd.cp.big.data.services.team.log,1513700325.0, 17/12/19 16:18:51,1513700331,6, 17/12/19 16:18:41,1513700321,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 16:20:03,1513700403,,,4,72,
779,application_1513303661803_25612_asrd.cp.big.data.services.team.log,1513832747.0, 17/12/21 05:05:52,1513832752,5, 17/12/21 05:05:42,1513832742,12288.0,6144.0,8601.6, Job completed successfully, 17/12/21 05:06:09,1513832769,,,5,17,
780,application_1513303661803_18837_asrd.cp.big.data.services.team.log,1513649668.0, 17/12/19 02:14:34,1513649674,6, 17/12/19 02:14:23,1513649663,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 02:15:47,1513649747,,,5,73,
781,application_1513303661803_22026_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
782,application_1513303661803_21398_asrd.cp.big.data.services.team.log,1513735801.0, 17/12/20 02:10:06,1513735806,5, 17/12/20 02:09:55,1513735795,12288.0,12480.0,8601.6, Job completed successfully, 17/12/20 02:12:59,1513735979,,,6,173,
783,application_1513303661803_19225_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
784,application_1513303661803_21849_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
785,application_1513303661803_19097_asrd.cp.big.data.services.team.log,1513653361.0, 17/12/19 03:16:06,1513653366,5, 17/12/19 03:15:57,1513653357,20480.0,10240.0,14540.8, Job completed successfully, 17/12/19 03:18:59,1513653539,,,4,173,
786,application_1513303661803_22518_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
787,application_1513303661803_18638_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
788,application_1513303661803_23263_asrd.cp.big.data.services.team.log,1513785202.0, 17/12/20 15:53:30,1513785210,8, 17/12/20 15:53:18,1513785198,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 15:59:38,1513785578,,,4,368,
789,application_1513303661803_22607_asrd.cp.big.data.services.team.log,1513764064.0, 17/12/20 10:01:09,1513764069,5, 17/12/20 10:00:59,1513764059,12288.0,3072.0,8601.6, Job completed successfully, 17/12/20 10:01:40,1513764100,,,5,31,
790,application_1513303661803_21436_asrd.cp.big.data.services.team.log,1513736055.0, 17/12/20 02:14:27,1513736067,12, 17/12/20 02:14:09,1513736049,12288.0,4096.0,8601.6, Job completed successfully, 17/12/20 02:23:52,1513736632,,,6,565,
791,application_1513303661803_19661_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
792,application_1513303661803_19705_asrd.cp.big.data.services.team.log,1513692069.0, 17/12/19 14:01:15,1513692075,6, 17/12/19 14:01:05,1513692065,20480.0,1024.0,14540.8, Job completed successfully, 17/12/19 14:02:13,1513692133,,,4,58,
793,application_1513303661803_18679_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
794,application_1513303661803_20540_asrd.cp.big.data.services.team.log,1513713725.0, 17/12/19 20:02:10,1513713730,5, 17/12/19 20:02:01,1513713721,12288.0,12288.0,8601.6, Job completed successfully, 17/12/19 20:46:58,1513716418,,,4,2688,
795,application_1513303661803_19787_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
796,application_1513303661803_20220_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
797,application_1513303661803_24408_asrd.cp.big.data.services.team.log,,,,,,,,,4915.2,,,,,,,,
798,application_1513303661803_19988_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
799,application_1513303661803_18975_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
800,application_1513303661803_19479_asrd.cp.big.data.services.team.log,1513674061.0, 17/12/19 09:01:08,1513674068,7, 17/12/19 09:00:56,1513674056,512.0,512.0,143.6, Job completed successfully, 17/12/19 09:01:29,1513674089,,,5,21,
801,log_106179838.txt,1509928186.0, 17/11/06 00:29:53,1509928193,7, 17/11/06 00:29:40,1509928180,12288.0,6144.0,6348.8, Job failed,,, 17/11/06 00:36:41,1509928601,6,,408
802,application_1513303661803_22704_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
803,application_1513303661803_22018_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
804,application_1513303661803_23534_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
805,application_1513303661803_21142_asrd.cp.big.data.services.team.log,1513730888.0, 17/12/20 00:48:14,1513730894,6, 17/12/20 00:48:03,1513730883,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 00:50:21,1513731021,,,5,127,
806,application_1513303661803_22951_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
807,application_1513303661803_25126_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
808,application_1513303661803_18735_asrd.cp.big.data.services.team.log,,,,,,,,,14540.8,,,,,,,,
809,application_1513303661803_20468_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
810,application_1513303661803_21178_asrd.cp.big.data.services.team.log,1513731683.0, 17/12/20 01:01:29,1513731689,6, 17/12/20 01:01:20,1513731680,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 01:03:43,1513731823,,,3,134,
811,application_1513303661803_21784_asrd.cp.big.data.services.team.log,1513742579.0, 17/12/20 04:03:04,1513742584,5, 17/12/20 04:02:53,1513742573,20480.0,20480.0,14540.8, Job completed successfully, 17/12/20 04:24:43,1513743883,,,6,1299,
812,application_1513303661803_20379_asrd.cp.big.data.services.team.log,1513709740.0, 17/12/19 18:55:45,1513709745,5, 17/12/19 18:55:37,1513709737,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 18:56:52,1513709812,,,3,67,
813,application_1513303661803_22536_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
814,application_1513303661803_24603_asrd.cp.big.data.services.team.log,1513814948.0, 17/12/21 00:09:40,1513814980,32, 17/12/21 00:08:56,1513814936,12288.0,6144.0,8601.6, Job completed successfully, 17/12/21 00:12:01,1513815121,,,12,141,
815,application_1513303661803_22739_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
816,application_1513303661803_21904_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
817,application_1513303661803_26761_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
818,application_1513303661803_21950_asrd.cp.big.data.services.team.log,1513747890.0, 17/12/20 05:31:36,1513747896,6, 17/12/20 05:31:26,1513747886,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 05:38:27,1513748307,,,4,411,
819,application_1513303661803_17772_asrd.cp.big.data.services.team.log,1513632852.0, 17/12/18 21:34:17,1513632857,5, 17/12/18 21:34:07,1513632847,12288.0,10240.0,8601.6, Job completed successfully, 17/12/18 21:35:44,1513632944,,,5,87,
820,application_1513303661803_23438_asrd.cp.big.data.services.team.log,1513786547.0, 17/12/20 16:15:52,1513786552,5, 17/12/20 16:15:42,1513786542,12288.0,2048.0,8601.6, Job completed successfully, 17/12/20 16:25:33,1513787133,,,5,581,
821,application_1513303661803_21987_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
822,application_1513303661803_20481_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
823,application_1513303661803_19223_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
824,application_1513303661803_19726_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
825,application_1513303661803_19419_asrd.cp.big.data.services.team.log,1513667150.0, 17/12/19 07:05:54,1513667154,4, 17/12/19 07:05:46,1513667146,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 08:19:01,1513671541,,,4,4387,
826,application_1513303661803_24106_asrd.cp.big.data.services.team.log,1513794453.0, 17/12/20 18:27:38,1513794458,5, 17/12/20 18:27:30,1513794450,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 18:34:05,1513794845,,,3,387,
827,application_1513303661803_25135_asrd.cp.big.data.services.team.log,1513822029.0, 17/12/21 02:07:14,1513822034,5, 17/12/21 02:07:04,1513822024,12288.0,6144.0,8601.6, Job completed successfully, 17/12/21 02:08:13,1513822093,,,5,59,
828,application_1513303661803_22504_asrd.cp.big.data.services.team.log,1513756865.0, 17/12/20 08:01:14,1513756874,9, 17/12/20 08:00:58,1513756858,12288.0,3072.0,8601.6, Job completed successfully, 17/12/20 08:01:39,1513756899,,,7,25,
829,application_1513303661803_19683_asrd.cp.big.data.services.team.log,1513688918.0, 17/12/19 13:08:43,1513688923,5, 17/12/19 13:08:34,1513688914,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 13:09:04,1513688944,,,4,21,
830,application_1513303661803_25066_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
831,application_1513303661803_21186_asrd.cp.big.data.services.team.log,1513731690.0, 17/12/20 01:01:36,1513731696,6, 17/12/20 01:01:26,1513731686,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 01:05:34,1513731934,,,4,238,
832,application_1513303661803_21094_asrd.cp.big.data.services.team.log,1513730498.0, 17/12/20 00:41:43,1513730503,5, 17/12/20 00:41:33,1513730493,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 00:42:46,1513730566,,,5,63,
833,application_1513303661803_21721_asrd.cp.big.data.services.team.log,,,,,,,,,3481.6,,,,,,,,
834,application_1513303661803_24415_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
835,application_1513303661803_21627_asrd.cp.big.data.services.team.log,1513739492.0, 17/12/20 03:11:39,1513739499,7, 17/12/20 03:11:27,1513739487,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 03:15:56,1513739756,,,5,257,
836,application_1513303661803_18769_asrd.cp.big.data.services.team.log,1513648862.0, 17/12/19 02:01:09,1513648869,7, 17/12/19 02:00:56,1513648856,12288.0,3072.0,8601.6, Job completed successfully, 17/12/19 02:01:32,1513648892,,,6,23,
837,application_1513303661803_20761_asrd.cp.big.data.services.team.log,1513728121.0, 17/12/20 00:02:09,1513728129,8, 17/12/20 00:01:53,1513728113,12288.0,3072.0,8601.6, Job completed successfully, 17/12/20 00:02:49,1513728169,,,8,40,
838,application_1513303661803_23486_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
839,application_1513303661803_22975_asrd.cp.big.data.services.team.log,1513780300.0, 17/12/20 14:32:08,1513780328,28, 17/12/20 14:31:35,1513780295,12288.0,4096.0,8601.6, Job completed successfully, 17/12/20 14:38:49,1513780729,,,5,401,
840,application_1513303661803_23531_asrd.cp.big.data.services.team.log,1513787428.0, 17/12/20 16:30:33,1513787433,5, 17/12/20 16:30:25,1513787425,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 16:36:37,1513787797,,,3,364,
841,application_1513303661803_27736_asrd.cp.big.data.services.team.log,1513918799.0, 17/12/22 05:00:06,1513918806,7, 17/12/22 04:59:55,1513918795,4096.0,4096.0,2764.8, Job completed successfully, 17/12/22 05:02:41,1513918961,,,4,155,
842,application_1513303661803_23274_asrd.cp.big.data.services.team.log,1513785247.0, 17/12/20 15:54:12,1513785252,5, 17/12/20 15:54:03,1513785243,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 15:58:15,1513785495,,,4,243,
843,application_1513303661803_18573_asrd.cp.big.data.services.team.log,1513644721.0, 17/12/19 00:52:06,1513644726,5, 17/12/19 00:51:57,1513644717,15360.0,10240.0,10854.4,,,,,,4,,
844,application_1513303661803_23100_asrd.cp.big.data.services.team.log,1513783502.0, 17/12/20 15:25:26,1513783526,24, 17/12/20 15:24:57,1513783497,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 15:34:49,1513784089,,,5,563,
845,application_1513303661803_21666_asrd.cp.big.data.services.team.log,1513739663.0, 17/12/20 03:14:40,1513739680,17, 17/12/20 03:14:19,1513739659,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 03:15:58,1513739758,,,4,78,
846,application_1513303661803_21914_asrd.cp.big.data.services.team.log,1513746651.0, 17/12/20 05:10:58,1513746658,7, 17/12/20 05:10:46,1513746646,10240.0,10240.0,7168.0, Job completed successfully, 17/12/20 05:12:09,1513746729,,,5,71,
847,application_1513303661803_22096_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
848,application_1513303661803_24551_asrd.cp.big.data.services.team.log,,,,,,,,,5632.0,,,,,,,,
849,application_1513303661803_19538_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
850,application_1513303661803_23790_asrd.cp.big.data.services.team.log,1513790288.0, 17/12/20 17:18:13,1513790293,5, 17/12/20 17:18:03,1513790283,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 18:55:58,1513796158,,,5,5865,
851,application_1513303661803_19873_asrd.cp.big.data.services.team.log,1513695248.0, 17/12/19 14:54:37,1513695277,29, 17/12/19 14:54:04,1513695244,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 15:22:20,1513696940,,,4,1663,
852,application_1513303661803_21714_asrd.cp.big.data.services.team.log,1513740296.0, 17/12/20 03:25:43,1513740343,47, 17/12/20 03:24:51,1513740291,20480.0,10240.0,14540.8, Job completed successfully, 17/12/20 03:30:07,1513740607,,,5,264,
853,application_1513303661803_19210_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
854,application_1513303661803_22850_asrd.cp.big.data.services.team.log,1513778460.0, 17/12/20 14:01:05,1513778465,5, 17/12/20 14:00:57,1513778457,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 14:02:14,1513778534,,,3,69,
855,application_1513303661803_25189_asrd.cp.big.data.services.team.log,1513822368.0, 17/12/21 02:13:20,1513822400,32, 17/12/21 02:12:32,1513822352,12288.0,10240.0,8601.6, Job completed successfully, 17/12/21 02:32:48,1513823568,,,16,1168,
856,application_1513303661803_23269_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
857,application_1513303661803_22666_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
858,application_1513303661803_19087_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
859,application_1513303661803_23805_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
860,application_1513303661803_22245_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
861,application_1513303661803_20733_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
862,application_1513303661803_21304_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
863,application_1513303661803_20758_asrd.cp.big.data.services.team.log,1513728127.0, 17/12/20 00:02:13,1513728133,6, 17/12/20 00:01:55,1513728115,12288.0,3072.0,8601.6, Job completed successfully, 17/12/20 00:02:48,1513728168,,,12,35,
864,application_1513303661803_24759_asrd.cp.big.data.services.team.log,1513816319.0, 17/12/21 00:32:04,1513816324,5, 17/12/21 00:31:54,1513816314,12288.0,5120.0,8601.6, Job completed successfully, 17/12/21 00:33:03,1513816383,,,5,59,
865,application_1513303661803_26209_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
866,application_1513303661803_24255_asrd.cp.big.data.services.team.log,1513796504.0, 17/12/20 19:01:59,1513796519,15, 17/12/20 19:01:40,1513796500,512.0,512.0,143.6, Job completed successfully, 17/12/20 19:02:26,1513796546,,,4,27,
867,application_1513303661803_23321_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
868,application_1513303661803_20030_asrd.cp.big.data.services.team.log,1513699270.0, 17/12/19 16:01:15,1513699275,5, 17/12/19 16:01:05,1513699265,512.0,512.0,143.6, Job completed successfully, 17/12/19 16:01:34,1513699294,,,5,19,
869,application_1513303661803_19688_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
870,application_1513303661803_23710_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
871,application_1513303661803_22732_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
872,application_1513303661803_22342_asrd.cp.big.data.services.team.log,1513752969.0, 17/12/20 06:56:13,1513752973,4, 17/12/20 06:56:07,1513752967,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 07:02:16,1513753336,,,2,363,
873,application_1513303661803_25638_asrd.cp.big.data.services.team.log,1513836059.0, 17/12/21 06:01:05,1513836065,6, 17/12/21 06:00:55,1513836055,12288.0,3072.0,8601.6, Job completed successfully, 17/12/21 06:01:26,1513836086,,,4,21,
874,application_1513303661803_22271_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
875,application_1513303661803_19488_asrd.cp.big.data.services.team.log,1513674085.0, 17/12/19 09:01:30,1513674090,5, 17/12/19 09:01:21,1513674081,512.0,512.0,143.6, Job completed successfully, 17/12/19 09:01:46,1513674106,,,4,16,
876,application_1513303661803_20751_asrd.cp.big.data.services.team.log,1513728126.0, 17/12/20 00:02:12,1513728132,6, 17/12/20 00:02:00,1513728120,15360.0,12288.0,10854.4, Job completed successfully, 17/12/20 00:28:24,1513729704,,,6,1572,
877,application_1513303661803_19730_asrd.cp.big.data.services.team.log,1513692176.0, 17/12/19 14:03:03,1513692183,7, 17/12/19 14:02:49,1513692169,12288.0,1024.0,8601.6, Job completed successfully, 17/12/19 14:04:20,1513692260,,,7,77,
878,application_1513303661803_23201_asrd.cp.big.data.services.team.log,1513784557.0, 17/12/20 15:42:54,1513784574,17, 17/12/20 15:42:30,1513784550,2048.0,10240.0,1247.6, Job completed successfully, 17/12/20 15:45:27,1513784727,,,7,153,
879,application_1513303661803_21338_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
880,application_1513303661803_19869_asrd.cp.big.data.services.team.log,1513694840.0, 17/12/19 14:51:03,1513695063,223, 17/12/19 14:47:15,1513694835,12288.0,4096.0,8601.6, Job completed successfully, 17/12/19 14:58:10,1513695490,,,5,427,
881,application_1513303661803_23542_asrd.cp.big.data.services.team.log,1513787708.0, 17/12/20 16:35:13,1513787713,5, 17/12/20 16:35:05,1513787705,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 16:43:09,1513788189,,,3,476,
882,application_1513303661803_19474_asrd.cp.big.data.services.team.log,,,,,,,,,1247.6,,,,,,,,
883,application_1513303661803_22277_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
884,application_1513303661803_20627_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
885,application_1513303661803_25090_asrd.cp.big.data.services.team.log,1513821677.0, 17/12/21 02:01:23,1513821683,6, 17/12/21 02:01:13,1513821673,512.0,512.0,143.6, Job completed successfully, 17/12/21 02:01:44,1513821704,,,4,21,
886,application_1513303661803_26164_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
887,application_1513303661803_20505_asrd.cp.big.data.services.team.log,1513713311.0, 17/12/19 19:55:17,1513713317,6, 17/12/19 19:55:07,1513713307,15360.0,10240.0,10854.4, Job completed successfully, 17/12/19 19:59:58,1513713598,,,4,281,
888,application_1513303661803_21179_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
889,application_1513303661803_25379_asrd.cp.big.data.services.team.log,1513825923.0, 17/12/21 03:12:08,1513825928,5, 17/12/21 03:11:59,1513825919,12288.0,10240.0,8601.6, Job completed successfully, 17/12/21 03:13:16,1513825996,,,4,68,
890,application_1513303661803_23994_asrd.cp.big.data.services.team.log,1513792942.0, 17/12/20 18:02:27,1513792947,5, 17/12/20 18:02:18,1513792938,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 18:08:29,1513793309,,,4,362,
891,application_1513303661803_20056_asrd.cp.big.data.services.team.log,1513700017.0, 17/12/19 16:13:42,1513700022,5, 17/12/19 16:13:34,1513700014,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 16:14:33,1513700073,,,3,51,
892,application_1513303661803_21978_asrd.cp.big.data.services.team.log,1513748373.0, 17/12/20 05:39:37,1513748377,4, 17/12/20 05:39:30,1513748370,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 05:45:29,1513748729,,,3,352,
893,application_1513303661803_24436_sai.medikonda.log,,,,, 17/12/20 20:29:38,1513801778,12288.0,6144.0,8601.6,,,,,,,,
894,application_1513303661803_26813_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
895,application_1513303661803_22180_asrd.cp.big.data.services.team.log,1513750593.0, 17/12/20 06:16:39,1513750599,6, 17/12/20 06:16:30,1513750590,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 06:23:00,1513750980,,,3,381,
896,application_1513303661803_23728_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
897,application_1513303661803_20314_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
898,application_1513303661803_21423_asrd.cp.big.data.services.team.log,1513735997.0, 17/12/20 02:13:23,1513736003,6, 17/12/20 02:13:13,1513735993,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 02:14:16,1513736056,,,4,53,
899,application_1513303661803_21757_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
900,application_1513303661803_23984_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
901,application_1513303661803_18965_asrd.cp.big.data.services.team.log,1513650381.0, 17/12/19 02:28:53,1513650533,152, 17/12/19 02:26:16,1513650376,12288.0,4096.0,8601.6, Job completed successfully, 17/12/19 02:31:07,1513650667,,,5,134,
902,application_1513303661803_25030_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
903,application_1513303661803_18857_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
904,application_1513303661803_23892_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
905,application_1513303661803_23669_asrd.cp.big.data.services.team.log,1513789235.0, 17/12/20 17:00:40,1513789240,5, 17/12/20 17:00:32,1513789232,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:07:19,1513789639,,,3,399,
906,application_1513303661803_18211_asrd.cp.big.data.services.team.log,1513642029.0, 17/12/19 00:07:22,1513642042,13, 17/12/19 00:07:04,1513642024,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 00:08:24,1513642104,,,5,62,
907,application_1513303661803_25509_asrd.cp.big.data.services.team.log,1513828857.0, 17/12/21 04:02:32,1513828952,95, 17/12/21 04:00:52,1513828852,512.0,512.0,143.6, Job completed successfully, 17/12/21 04:02:48,1513828968,,,5,16,
908,application_1513303661803_21033_asrd.cp.big.data.services.team.log,1513730211.0, 17/12/20 00:36:56,1513730216,5, 17/12/20 00:36:47,1513730207,10240.0,10240.0,7168.0, Job completed successfully, 17/12/20 00:37:34,1513730254,,,4,38,
909,application_1513303661803_26721_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
910,application_1513303661803_20341_asrd.cp.big.data.services.team.log,1513707182.0, 17/12/19 18:13:07,1513707187,5, 17/12/19 18:12:58,1513707178,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 18:28:21,1513708101,,,4,914,
911,application_1513303661803_22819_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
912,application_1513303661803_20680_asrd.cp.big.data.services.team.log,1513721373.0, 17/12/19 22:09:38,1513721378,5, 17/12/19 22:09:29,1513721369,6144.0,4096.0,4198.4, Job completed successfully, 17/12/19 22:22:40,1513722160,,,4,782,
913,application_1513303661803_18896_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
914,application_1513303661803_22659_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
915,application_1513303661803_22616_asrd.cp.big.data.services.team.log,1513764085.0, 17/12/20 10:01:30,1513764090,5, 17/12/20 10:01:21,1513764081,6144.0,3072.0,4198.4, Job completed successfully, 17/12/20 10:12:28,1513764748,,,4,658,
916,application_1513303661803_19021_asrd.cp.big.data.services.team.log,1513652321.0, 17/12/19 02:58:45,1513652325,4, 17/12/19 02:58:38,1513652318,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 03:18:28,1513653508,,,3,1183,
917,application_1513303661803_18070_asrd.cp.big.data.services.team.log,1513638954.0, 17/12/18 23:15:59,1513638959,5, 17/12/18 23:15:49,1513638949,12288.0,10240.0,8601.6, Job completed successfully, 17/12/18 23:18:39,1513639119,,,5,160,
918,application_1513303661803_20797_asrd.cp.big.data.services.team.log,1513728601.0, 17/12/20 00:10:17,1513728617,16, 17/12/20 00:09:46,1513728586,12288.0,2048.0,8601.6, Job completed successfully, 17/12/20 00:10:40,1513728640,,,15,23,
919,application_1513303661803_19294_asrd.cp.big.data.services.team.log,1513659375.0, 17/12/19 04:56:22,1513659382,7, 17/12/19 04:56:11,1513659371,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 05:01:32,1513659692,,,4,310,
920,application_1513303661803_23782_asrd.cp.big.data.services.team.log,1513790248.0, 17/12/20 17:17:33,1513790253,5, 17/12/20 17:17:23,1513790243,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:33:36,1513791216,,,5,963,
921,application_1513303661803_20418_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
922,application_1513303661803_21133_asrd.cp.big.data.services.team.log,1513730636.0, 17/12/20 00:44:02,1513730642,6, 17/12/20 00:43:52,1513730632,10240.0,10240.0,7168.0, Job completed successfully, 17/12/20 00:45:08,1513730708,,,4,66,
923,application_1513303661803_24217_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
924,application_1513303661803_23191_asrd.cp.big.data.services.team.log,1513784379.0, 17/12/20 15:39:45,1513784385,6, 17/12/20 15:39:35,1513784375,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 15:44:23,1513784663,,,4,278,
925,application_1513303661803_24359_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
926,application_1513303661803_18632_asrd.cp.big.data.services.team.log,,,,, 17/12/19 01:02:08,1513645328,12288.0,10240.0,8601.6, Job failed,,, 17/12/19 01:02:14,1513645334,,,
927,application_1513303661803_23662_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
928,application_1513303661803_25293_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
929,application_1513303661803_19622_asrd.cp.big.data.services.team.log,1513684856.0, 17/12/19 12:01:01,1513684861,5, 17/12/19 12:00:52,1513684852,512.0,512.0,143.6, Job completed successfully, 17/12/19 12:01:22,1513684882,,,4,21,
930,application_1513303661803_24361_asrd.cp.big.data.services.team.log,,,,,,,,,11571.2,,,,,,,,
